name,lat,lon,score,factors_json
Байсал,54.895233,69.553108,0.0,"[{""name"": ""Превышение над рекой 40 м"", ""impact"": -1.06}, {""name"": ""Снегозапас 117 мм"", ""impact"": 0.63}, {""name"": ""Снегозапас 147% нормы"", ""impact"": -0.54}, {""name"": ""Река в 27.1 км"", ""impact"": -0.54}]"
Ленинское,54.473019,69.182556,0.0,"[{""name"": ""Превышение над рекой 42 м"", ""impact"": -1.12}, {""name"": ""Снегозапас 153% нормы"", ""impact"": -1.05}, {""name"": ""Осадки Nov–Mar 118 мм"", ""impact"": 0.64}, {""name"": ""Река в 25.4 км"", ""impact"": -0.63}]"
Смирново,54.51453,69.419189,0.1,"[{""name"": ""Население 5650"", ""impact"": 2.03}, {""name"": ""Река в 33.4 км"", ""impact"": -1.16}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -1.08}, {""name"": ""Осадки Nov–Mar 118 мм"", ""impact"": 0.9}]"
Рощинское,54.058678,69.143158,0.1,"[{""name"": ""Превышение над рекой 3 м"", ""impact"": 2.52}, {""name"": ""Река в 42.3 км"", ""impact"": -1.0}, {""name"": ""Снегозапас 153% нормы"", ""impact"": -0.85}, {""name"": ""Высота 138 м"", ""impact"": 0.63}]"
Архангельское,54.7801156,68.9461997,2.5,"[{""name"": ""Высота 112 м"", ""impact"": 1.73}, {""name"": ""Река в 1.8 км"", ""impact"": 1.63}, {""name"": ""Снегозапас 146% нормы"", ""impact"": -0.84}, {""name"": ""Превышение над рекой 17 м"", ""impact"": 0.72}]"
Новокаменка,54.711693,68.983734,6.9,"[{""name"": ""Высота 105 м"", ""impact"": 2.07}, {""name"": ""Река в 1.1 км"", ""impact"": 1.74}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 1.27}, {""name"": ""Осадки Nov–Mar 118 мм"", ""impact"": 0.72}]"
Петерфельд,54.912373,68.887779,1.2,"[{""name"": ""Население 1579"", ""impact"": 2.62}, {""name"": ""Превышение над рекой 33 м"", ""impact"": -1.01}, {""name"": ""Высота 129 м"", ""impact"": 0.65}, {""name"": ""Осадки Nov–Mar 114 мм"", ""impact"": 0.55}]"
Подгорное,54.7128156,69.0232742,0.2,"[{""name"": ""Высота 113 м"", ""impact"": 1.32}, {""name"": ""Превышение над рекой 12 м"", ""impact"": 1.09}, {""name"": ""Снегозапас 147% нормы"", ""impact"": -0.74}, {""name"": ""Осадки Nov–Mar 118 мм"", ""impact"": 0.5}]"
Боголюбово,54.6174536,68.7288167,99.8,"[{""name"": ""Река в 2.6 км"", ""impact"": 4.58}, {""name"": ""Население 1210"", ""impact"": 3.66}, {""name"": ""Высота 111 м"", ""impact"": 2.11}, {""name"": ""Превышение над рекой 10 м"", ""impact"": 1.44}]"
Приишимка,54.611111,68.855843,0.4,"[{""name"": ""Высота 109 м"", ""impact"": 1.6}, {""name"": ""Осадки Nov–Mar 118 мм"", ""impact"": 1.14}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 1.07}, {""name"": ""Снегозапас 148% нормы"", ""impact"": -0.79}]"
Водопроводное,54.555283,68.728447,4.8,"[{""name"": ""Высота 117 м"", ""impact"": 1.7}, {""name"": ""Река в 0.8 км"", ""impact"": 1.64}, {""name"": ""Превышение над рекой 17 м"", ""impact"": 0.9}, {""name"": ""Осадки Nov–Mar 115 мм"", ""impact"": 0.62}]"
Красная Горка,54.5550524,68.7689396,0.2,"[{""name"": ""Высота 130 м"", ""impact"": 1.07}, {""name"": ""Превышение над рекой 28 м"", ""impact"": -0.95}, {""name"": ""Река в 0.7 км"", ""impact"": 0.89}, {""name"": ""Осадки Nov–Mar 117 мм"", ""impact"": 0.68}]"
Золотоноша,52.826229,67.170753,0.0,"[{""name"": ""Осадки Nov–Mar 138 мм"", ""impact"": 1.81}, {""name"": ""Высота 303 м"", ""impact"": -1.16}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.08}, {""name"": ""Превышение над рекой 79 м"", ""impact"": -0.71}]"
Червонное,53.2771558,66.7276043,0.0,"[{""name"": ""Осадки Nov–Mar 126 мм"", ""impact"": 1.71}, {""name"": ""Высота 195 м"", ""impact"": -1.42}, {""name"": ""Снегозапас 152% нормы"", ""impact"": -0.78}, {""name"": ""Превышение над рекой 40 м"", ""impact"": -0.75}]"
Бахмут,53.9553438,69.6563407,0.0,"[{""name"": ""Осадки Nov–Mar 111 мм"", ""impact"": -1.97}, {""name"": ""Население 154"", ""impact"": 1.43}, {""name"": ""Снегозапас 82 мм"", ""impact"": -0.91}, {""name"": ""Превышение над рекой 11 м"", ""impact"": 0.71}]"
Виноградовка,53.852486,69.885887,0.0,"[{""name"": ""Превышение над рекой 5 м"", ""impact"": 2.13}, {""name"": ""Осадки Nov–Mar 107 мм"", ""impact"": -1.65}, {""name"": ""Река в 2.9 км"", ""impact"": 0.87}, {""name"": ""Снегозапас 80 мм"", ""impact"": -0.74}]"
Мироновка,53.840008,69.839554,0.0,"[{""name"": ""Осадки Nov–Mar 104 мм"", ""impact"": -2.06}, {""name"": ""Превышение над рекой 6 м"", ""impact"": 1.48}, {""name"": ""Снегозапас 64 мм"", ""impact"": -0.98}, {""name"": ""Снегозапас 134% нормы"", ""impact"": 0.78}]"
Чермошнянка,53.956871,69.776093,0.0,"[{""name"": ""Осадки Nov–Mar 110 мм"", ""impact"": -1.61}, {""name"": ""Снегозапас 82 мм"", ""impact"": -1.07}, {""name"": ""Высота 145 м"", ""impact"": 0.35}, {""name"": ""Снегозапас 147% нормы"", ""impact"": -0.26}]"
Зелёный Гай,53.9415782,70.4052003,0.0,"[{""name"": ""Осадки Nov–Mar 101 мм"", ""impact"": -1.69}, {""name"": ""Снегозапас 46 мм"", ""impact"": -1.35}, {""name"": ""Снегозапас 108% нормы"", ""impact"": 0.77}, {""name"": ""Население 1323"", ""impact"": 0.73}]"
Ясная Поляна,53.948624,70.280006,0.0,"[{""name"": ""Осадки Nov–Mar 102 мм"", ""impact"": -1.22}, {""name"": ""Снегозапас 55 мм"", ""impact"": -1.17}, {""name"": ""Река в 17.0 км"", ""impact"": -0.84}, {""name"": ""Население 1368"", ""impact"": 0.8}]"
